                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    130,                0.57234,                0.40301,                0.90113,                0.70235,                0.70959,                0.72842,                0.58442,                0.43813,                0.32567,                0.86293,               0.005743,               0.005743,               0.005743
                    131,                 0.5714,                0.40347,                0.90168,                0.65622,                0.75399,                0.81152,                0.63127,                0.43807,                0.32422,                 0.8634,                0.00571,                0.00571,                0.00571
                    132,                0.57206,                0.40199,                0.90256,                0.77942,                 0.7313,                 0.7917,                0.60533,                 0.4379,                0.32161,                0.86324,               0.005677,               0.005677,               0.005677
                    133,                0.57178,                0.39959,                0.90157,                0.84303,                 0.6465,                0.74647,                0.59179,                0.43754,                0.32162,                0.86261,               0.005644,               0.005644,               0.005644
                    134,                0.56752,                0.39803,                0.90135,                 0.7204,                0.75348,                0.81432,                 0.6205,                0.43584,                0.32076,                0.86224,               0.005611,               0.005611,               0.005611
                    135,                0.56743,                0.39643,                0.89969,                0.76444,                0.71632,                0.79805,                0.63619,                0.43488,                0.31844,                0.86183,               0.005578,               0.005578,               0.005578
                    136,                0.56725,                0.39795,                0.89959,                0.72983,                0.74673,                0.79729,                0.63318,                0.43379,                0.31895,                0.86078,               0.005545,               0.005545,               0.005545
                    137,                0.56786,                0.39848,                0.90319,                0.84146,                0.77497,                0.85143,                0.67566,                0.43233,                0.31801,                0.86053,               0.005512,               0.005512,               0.005512
                    138,                0.56269,                0.39888,                0.90136,                 0.8028,                0.79266,                0.84203,                 0.6577,                0.43199,                0.31852,                0.86059,               0.005479,               0.005479,               0.005479
                    139,                0.56567,                0.39623,                0.90087,                0.77833,                 0.6953,                0.78555,                0.62426,                0.43167,                0.31815,                0.86003,               0.005446,               0.005446,               0.005446
                    140,                0.56727,                0.39531,                0.90441,                0.82764,                0.68065,                0.78404,                0.63157,                0.42984,                 0.3165,                0.85922,               0.005413,               0.005413,               0.005413
                    141,                 0.5581,                0.38899,                0.89836,                0.87493,                0.64385,                0.79008,                0.63222,                  0.428,                0.31485,                0.85904,                0.00538,                0.00538,                0.00538
                    142,                0.56249,                0.39067,                0.89784,                0.88127,                0.66472,                0.79998,                0.62707,                0.42775,                0.31344,                0.85866,               0.005347,               0.005347,               0.005347
                    143,                0.55709,                 0.3898,                0.89609,                0.80901,                0.73538,                 0.7843,                0.61645,                0.42838,                0.31464,                0.85884,               0.005314,               0.005314,               0.005314
                    144,                0.55619,                0.38763,                0.89609,                0.80803,                0.69389,                0.78526,                0.62733,                0.42741,                0.31432,                0.85839,               0.005281,               0.005281,               0.005281
                    145,                0.55912,                0.39271,                0.89918,                0.81565,                0.68001,                0.79343,                 0.6478,                0.42714,                0.31393,                0.85853,               0.005248,               0.005248,               0.005248
                    146,                0.55817,                0.39014,                0.89744,                0.86395,                0.65223,                0.80486,                0.64843,                0.42581,                0.31295,                0.85862,               0.005215,               0.005215,               0.005215
                    147,                0.55606,                0.38852,                0.89618,                0.81945,                0.67024,                0.80322,                0.64629,                 0.4263,                0.31164,                0.85837,               0.005182,               0.005182,               0.005182
                    148,                0.55775,                0.38629,                0.89663,                0.81049,                0.71084,                0.82796,                 0.6601,                0.42597,                0.31117,                0.85773,               0.005149,               0.005149,               0.005149
                    149,                0.55729,                0.38625,                0.89652,                0.77375,                0.70183,                0.80906,                0.64988,                0.42485,                0.31279,                0.85696,               0.005116,               0.005116,               0.005116
                    150,                0.55778,                0.38703,                0.89656,                0.78661,                0.69553,                0.78439,                0.63672,                0.42486,                0.31263,                0.85739,               0.005083,               0.005083,               0.005083
                    151,                0.55354,                0.38328,                0.89351,                0.86295,                0.67131,                0.79515,                0.65261,                0.42472,                0.31182,                0.85776,                0.00505,                0.00505,                0.00505
                    152,                0.55262,                0.38454,                0.89768,                0.86194,                0.72764,                0.84029,                0.69121,                0.42362,                0.31106,                0.85724,               0.005017,               0.005017,               0.005017
                    153,                 0.5502,                0.38192,                0.89354,                0.88845,                0.71816,                0.85549,                0.68556,                0.42162,                0.30987,                0.85712,               0.004984,               0.004984,               0.004984
                    154,                0.55663,                 0.3841,                0.89652,                0.77992,                0.77862,                0.83509,                 0.6846,                0.41981,                0.30909,                0.85601,               0.004951,               0.004951,               0.004951
